"white_id","as_white_games_count","as_white_wins","as_white_loss","as_white_draw","as_white_fav_opening_class","as_white_fav_opening_eco","as_black_games_count","as_black_wins","as_black_loss","as_black_draw","total_games_count","total_wins","total_loss","total_draw","as_white_winrate","as_black_winrate","total_winrate","last_elo","last_elo_band"
"silviumd",1,1,0,0,"D","D02",0,0,0,0,1,1,0,0,1,0,1,1525,"silver"
"spinola01",2,1,1,0,"A","A40",1,1,0,0,3,2,1,0,0.5,1,0.66666667,1709,"gold"
"mb1981",1,0,1,0,"C","C10",0,0,0,0,1,0,1,0,0,0,0,1694,"gold"
"elio12",1,0,1,0,"C","C01",1,0,0,1,2,0,1,1,0,0,0,1572,"silver"
"waldi65",1,0,1,0,"C","C07",0,0,0,0,1,0,1,0,0,0,0,1392,"bronze"
"dinnei",1,1,0,0,"D","D08",2,2,0,0,3,3,0,0,1,1,1,1684,"gold"
"koljan",1,1,0,0,"A","A08",2,1,1,0,3,2,1,0,1,0.5,0.66666667,1724,"gold"
"tensors",14,3,10,1,"D","D20",10,2,8,0,24,5,18,1,0.21428571,0.2,0.20833333,1295,"bronze"
"fabioamsouza",1,1,0,0,"D","D03",0,0,0,0,1,1,0,0,1,0,1,1430,"silver"
"grafy",1,1,0,0,"D","D31",0,0,0,0,1,1,0,0,1,0,1,1445,"silver"
"yorashi",1,1,0,0,"B","B52",0,0,0,0,1,1,0,0,1,0,1,1300,"bronze"
"sdw207",1,0,1,0,"A","A73",0,0,0,0,1,0,1,0,0,0,0,1450,"silver"
"czarek77",1,0,1,0,"A","A01",0,0,0,0,1,0,1,0,0,0,0,1209,"bronze"
"nf1951",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1814,"platinum"
"spetsnaz_gm",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1348,"bronze"
"ineedaname",1,1,0,0,"C","C44",0,0,0,0,1,1,0,0,1,0,1,1324,"bronze"
"pearicetea",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1403,"silver"
"olesam",1,1,0,0,"D","D21",1,1,0,0,2,2,0,0,1,1,1,1373,"bronze"
"anotherchessplayer1",2,2,0,0,"C","C44",3,2,1,0,5,4,1,0,1,0.66666667,0.8,1350,"bronze"
"aig7",1,0,1,0,"D","D00",1,0,1,0,2,0,2,0,0,0,0,1270,"bronze"
"eltiago",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1289,"bronze"
"blinskey",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1007,"wood"
"bassim",1,1,0,0,"C","C21",0,0,0,0,1,1,0,0,1,0,1,1170,"wood"
"stonedragon",1,1,0,0,"C","C70",1,0,0,1,2,1,0,1,1,0,0.5,1537,"silver"
"hill_j",22,11,10,1,"C","C42",21,9,12,0,43,20,22,1,0.5,0.42857143,0.46511628,1179,"wood"
"beef_cake",1,1,0,0,"C","C53",0,0,0,0,1,1,0,0,1,0,1,1171,"wood"
"plahbrogan",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1273,"bronze"
"virgil777",1,1,0,0,"C","C70",0,0,0,0,1,1,0,0,1,0,1,1439,"silver"
"gabofd",1,1,0,0,"C","C53",0,0,0,0,1,1,0,0,1,0,1,1245,"bronze"
"minigunexplosive",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1250,"bronze"
"tomplfr",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1089,"wood"
"plengkung",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1278,"bronze"
"agarahman",1,1,0,0,"C","C53",0,0,0,0,1,1,0,0,1,0,1,1353,"bronze"
"leon_free",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1030,"wood"
"calvelame",2,2,0,0,"C","C20",0,0,0,0,2,2,0,0,1,0,1,1351,"bronze"
"joaomatz",1,1,0,0,"C","C44",0,0,0,0,1,1,0,0,1,0,1,1184,"wood"
"allstar321",1,0,1,0,"D","D01",0,0,0,0,1,0,1,0,0,0,0,1034,"wood"
"killuwatts",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1042,"wood"
"czungun",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1247,"bronze"
"trastindi",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1070,"wood"
"wolfevelyn",2,1,1,0,"C","C46",0,0,0,0,2,1,1,0,0.5,0,0.5,914,"wood"
"karfedericol",1,1,0,0,"C","C26",1,1,0,0,2,2,0,0,1,1,1,1242,"bronze"
"six_moves_ahead",1,0,1,0,"C","C70",0,0,0,0,1,0,1,0,0,0,0,981,"wood"
"skipskipskop",1,0,1,0,"A","A00",1,1,0,0,2,1,1,0,0,1,0.5,914,"wood"
"brodskay",2,0,2,0,"B","B06",0,0,0,0,2,0,2,0,0,0,0,1984,"platinum"
"roman12342005",11,4,7,0,"A","A01",16,8,5,3,27,12,12,3,0.36363636,0.5,0.44444444,1948,"platinum"
"thebadfish",29,17,10,2,"A","A10",19,7,11,1,48,24,21,3,0.5862069,0.36842105,0.5,2008,"titanium"
"gg_easytobeatme_yt",1,1,0,0,"A","A45",0,0,0,0,1,1,0,0,1,0,1,2100,"titanium"
"sanmarco",1,0,0,1,"B","B01",0,0,0,0,1,0,0,1,0,0,0,1945,"platinum"
"tolia",2,1,0,1,"B","B01",1,1,0,0,3,2,0,1,0.5,1,0.66666667,1982,"platinum"
"chess_legend_rus",1,1,0,0,"B","B09",0,0,0,0,1,1,0,0,1,0,1,2068,"titanium"
"soltan1800",1,1,0,0,"A","A02",0,0,0,0,1,1,0,0,1,0,1,2005,"titanium"
"kingpong",2,0,0,2,"B","B01",0,0,0,0,2,0,0,2,0,0,0,1914,"platinum"
"lyckyfisher",1,0,1,0,"A","A52",0,0,0,0,1,0,1,0,0,0,0,2149,"titanium"
"alaindubleu",1,0,1,0,"B","B01",1,0,1,0,2,0,2,0,0,0,0,1599,"silver"
"milanello",1,0,1,0,"B","B01",1,1,0,0,2,1,1,0,0,1,0.5,1882,"platinum"
"manavalam2",2,0,2,0,"B","B01",0,0,0,0,2,0,2,0,0,0,0,1699,"gold"
"decky84",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1758,"gold"
"elcortez",3,2,1,0,"B","B00",0,0,0,0,3,2,1,0,0.66666667,0,0.66666667,1273,"bronze"
"sheshengy",1,1,0,0,"B","B23",0,0,0,0,1,1,0,0,1,0,1,1984,"platinum"
"total_chess",4,1,3,0,"A","A06",5,3,1,1,9,4,4,1,0.25,0.6,0.44444444,2050,"titanium"
"mr_pablo",2,0,2,0,"C","C00",2,2,0,0,4,2,2,0,0,1,0.5,1627,"gold"
"megatirfan",1,0,0,1,"A","A48",0,0,0,0,1,0,0,1,0,0,0,1617,"gold"
"superiority",1,0,1,0,"A","A15",1,1,0,0,2,1,1,0,0,1,0.5,1981,"platinum"
"caernarfon",3,3,0,0,"C","C70",2,2,0,0,5,5,0,0,1,1,1,1901,"platinum"
"snaek161616",5,2,3,0,"C","C48",8,1,7,0,13,3,10,0,0.4,0.125,0.23076923,1164,"wood"
"a_raccoon",1,1,0,0,"C","C50",2,0,2,0,3,1,2,0,1,0,0.33333333,1435,"silver"
"vinhancock",1,0,1,0,"B","B20",0,0,0,0,1,0,1,0,0,0,0,1287,"bronze"
"alihasanzadeh",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1211,"bronze"
"diz_stack",1,1,0,0,"B","B50",0,0,0,0,1,1,0,0,1,0,1,1344,"bronze"
"regicidal2",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1635,"gold"
"alkeal",2,0,2,0,"D","D20",1,1,0,0,3,1,2,0,0,1,0.33333333,1456,"silver"
"joydivisions",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1378,"bronze"
"gr8_m8_m8_im_ir8",4,2,2,0,"A","A43",4,2,2,0,8,4,4,0,0.5,0.5,0.5,1714,"gold"
"ferrojimenez",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1613,"gold"
"nimaaa73",1,0,1,0,"C","C02",0,0,0,0,1,0,1,0,0,0,0,1760,"gold"
"antonio48",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1708,"gold"
"akutt52y",1,0,1,0,"C","C07",0,0,0,0,1,0,1,0,0,0,0,1707,"gold"
"ntam",4,1,3,0,"A","B01",4,0,3,1,8,1,6,1,0.25,0,0.125,1170,"wood"
"juddah",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1261,"bronze"
"ca-va-lier",1,1,0,0,"C","C41",1,1,0,0,2,2,0,0,1,1,1,1590,"silver"
"dmitry1111",1,0,0,1,"D","D02",0,0,0,0,1,0,0,1,0,0,0,1234,"bronze"
"carbon752",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1522,"silver"
"chilon",1,0,1,0,"C","C46",0,0,0,0,1,0,1,0,0,0,0,2306,"master"
"loebas",1,0,1,0,"B","B22",0,0,0,0,1,0,1,0,0,0,0,2422,"master"
"thelordoftheboard",2,1,1,0,"B","B33",1,0,1,0,3,1,2,0,0.5,0,0.33333333,2352,"master"
"lebbeusz2450",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,2325,"master"
"chesscarl",18,18,0,0,"C","C45",28,27,1,0,46,45,1,0,1,0.96428571,0.97826087,2405,"master"
"angel2006",2,1,1,0,"B","B52",2,1,1,0,4,2,2,0,0.5,0.5,0.5,1864,"platinum"
"aca021",1,0,1,0,"C","C47",0,0,0,0,1,0,1,0,0,0,0,1622,"gold"
"rigoberto_22",1,0,1,0,"B","B43",1,0,1,0,2,0,2,0,0,0,0,1877,"platinum"
"heisenberg3",1,0,1,0,"A","A40",0,0,0,0,1,0,1,0,0,0,0,1983,"platinum"
"vchess4",20,7,13,0,"A","A04",21,5,16,0,41,12,29,0,0.35,0.23809524,0.29268293,1831,"platinum"
"slobodan7",1,0,1,0,"D","D94",0,0,0,0,1,0,1,0,0,0,0,1835,"platinum"
"fire_on_the_board",1,0,1,0,"B","B22",0,0,0,0,1,0,1,0,0,0,0,1909,"platinum"
"rodrigo-sagastegui",1,0,1,0,"B","B02",0,0,0,0,1,0,1,0,0,0,0,1293,"bronze"
"bdoq",1,0,1,0,"B","B43",0,0,0,0,1,0,1,0,0,0,0,2191,"titanium"
"hayki34",1,0,1,0,"D","D30",0,0,0,0,1,0,1,0,0,0,0,1380,"bronze"
"klemi",3,0,3,0,"D","E00",1,0,1,0,4,0,4,0,0,0,0,1796,"gold"
"mavrincbor",1,0,1,0,"B","B33",1,1,0,0,2,1,1,0,0,1,0.5,1879,"platinum"
"peshkach",1,0,1,0,"B","B43",0,0,0,0,1,0,1,0,0,0,0,2336,"master"
"ibonuribeetxebarria",1,0,1,0,"B","B22",1,1,0,0,2,1,1,0,0,1,0.5,1976,"platinum"
"foucheval",1,0,1,0,"A","A16",2,2,0,0,3,2,1,0,0,1,0.66666667,1887,"platinum"
"comped",1,0,1,0,"A","A22",0,0,0,0,1,0,1,0,0,0,0,2001,"titanium"
"bshma",1,0,1,0,"B","B30",0,0,0,0,1,0,1,0,0,0,0,1918,"platinum"
"thorfabian",4,0,4,0,"B","B33",0,0,0,0,4,0,4,0,0,0,0,1774,"gold"
"oilen1401",1,1,0,0,"D","D43",0,0,0,0,1,1,0,0,1,0,1,1609,"gold"
"mahyir35",1,0,1,0,"B","B21",1,0,1,0,2,0,2,0,0,0,0,1701,"gold"
"superii",1,0,1,0,"C","C48",0,0,0,0,1,0,1,0,0,0,0,1931,"platinum"
"knight602",6,5,1,0,"D","D30",2,2,0,0,8,7,1,0,0.83333333,1,0.875,1408,"silver"
"negativegerilla",1,0,1,0,"B","B30",0,0,0,0,1,0,1,0,0,0,0,1479,"silver"
"mani66",1,0,1,0,"B","B30",0,0,0,0,1,0,1,0,0,0,0,1372,"bronze"
"noddlep2",2,0,2,0,"A","A00",1,0,1,0,3,0,3,0,0,0,0,1209,"bronze"
"wilk",2,1,1,0,"A","A40",1,0,1,0,3,1,2,0,0.5,0,0.33333333,1332,"bronze"
"cheateralert",3,2,1,0,"D","D02",2,1,1,0,5,3,2,0,0.66666667,0.5,0.6,1528,"silver"
"dbmcdonald",3,2,1,0,"C","C66",2,1,1,0,5,3,2,0,0.66666667,0.5,0.6,1231,"bronze"
"sotochka",1,1,0,0,"B","B20",1,0,1,0,2,1,1,0,1,0,0.5,1447,"silver"
"starfire777",1,0,1,0,"E","E17",0,0,0,0,1,0,1,0,0,0,0,1906,"platinum"
"rfqjr",1,0,1,0,"A","A43",2,1,1,0,3,1,2,0,0,0.5,0.33333333,1834,"platinum"
"willconquer",1,1,0,0,"B","B00",1,1,0,0,2,2,0,0,1,1,1,1905,"platinum"
"venetosergio",2,0,2,0,"A","A01",0,0,0,0,2,0,2,0,0,0,0,1532,"silver"
"bloonfreakster",7,5,2,0,"C","C45",4,3,1,0,11,8,3,0,0.71428571,0.75,0.72727273,1478,"silver"
"a7twen",1,0,1,0,"A","A00",1,0,1,0,2,0,2,0,0,0,0,1500,"silver"
"romaniuk",1,0,1,0,"C","C62",0,0,0,0,1,0,1,0,0,0,0,1453,"silver"
"schipio",1,1,0,0,"C","C62",0,0,0,0,1,1,0,0,1,0,1,1566,"silver"
"wiggleitjiggleit",7,2,5,0,"D","D30",5,4,1,0,12,6,6,0,0.28571429,0.8,0.5,1430,"silver"
"pv2017",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1444,"silver"
"blazingheart",5,0,3,2,"A","E90",2,1,1,0,7,1,4,2,0,0.5,0.14285714,1387,"bronze"
"imlimbad",2,0,2,0,"D","D00",0,0,0,0,2,0,2,0,0,0,0,1417,"silver"
"antitexnik",1,0,1,0,"C","C57",1,1,0,0,2,1,1,0,0,1,0.5,1318,"bronze"
"vkmansftw",4,0,4,0,"C","C26",3,0,3,0,7,0,7,0,0,0,0,1298,"bronze"
"mark1984",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1708,"gold"
"markovits75",2,0,2,0,"D","D11",0,0,0,0,2,0,2,0,0,0,0,1960,"platinum"
"theanonymousone",7,3,4,0,"D","D02",8,6,2,0,15,9,6,0,0.42857143,0.75,0.6,1325,"bronze"
"garib33gg",1,1,0,0,"B","B21",0,0,0,0,1,1,0,0,1,0,1,1224,"bronze"
"nikosioannidis",2,1,1,0,"D","D01",0,0,0,0,2,1,1,0,0.5,0,0.5,1131,"wood"
"macripoly",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1197,"wood"
"eouen",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1163,"wood"
"radioactive7",2,1,1,0,"C","C22",1,1,0,0,3,2,1,0,0.5,1,0.66666667,1343,"bronze"
"tedcarter",1,1,0,0,"A","A10",0,0,0,0,1,1,0,0,1,0,1,911,"wood"
"theoldnewb",1,0,1,0,"C","C68",0,0,0,0,1,0,1,0,0,0,0,1030,"wood"
"zugaddict",2,1,1,0,"B","B30",2,2,0,0,4,3,1,0,0.5,1,0.75,2035,"titanium"
"slon-al",8,4,4,0,"C","B01",8,4,4,0,16,8,8,0,0.5,0.5,0.5,1787,"gold"
"mossall",2,1,1,0,"A","A02",0,0,0,0,2,1,1,0,0.5,0,0.5,1783,"gold"
"illamola",1,1,0,0,"B","B33",0,0,0,0,1,1,0,0,1,0,1,1723,"gold"
"brunozaurus",2,0,2,0,"A","A52",1,0,0,1,3,0,2,1,0,0,0,1611,"gold"
"buddel13",1,0,1,0,"B","B21",0,0,0,0,1,0,1,0,0,0,0,1602,"gold"
"amando_s",1,0,1,0,"B","B21",0,0,0,0,1,0,1,0,0,0,0,1415,"silver"
"w-j",1,1,0,0,"A","A51",0,0,0,0,1,1,0,0,1,0,1,1758,"gold"
"safin_241",1,1,0,0,"A","A01",2,1,1,0,3,2,1,0,1,0.5,0.66666667,1820,"platinum"
"sasa1234",1,1,0,0,"B","B33",1,1,0,0,2,2,0,0,1,1,1,1914,"platinum"
"happyspyros",1,0,0,1,"D","D02",0,0,0,0,1,0,0,1,0,0,0,2153,"titanium"
"amir2002zzz",9,6,0,3,"A","E30",11,10,0,1,20,16,0,4,0.66666667,0.90909091,0.8,2474,"master"
"donidali",1,0,1,0,"C","C47",1,0,1,0,2,0,2,0,0,0,0,2220,"master"
"jogandochess",1,0,1,0,"E","E20",0,0,0,0,1,0,1,0,0,0,0,1973,"platinum"
"jhoynnertello",1,0,1,0,"C","C27",0,0,0,0,1,0,1,0,0,0,0,2104,"titanium"
"ladratov",1,0,1,0,"C","C29",0,0,0,0,1,0,1,0,0,0,0,2301,"master"
"kazan2502",1,0,1,0,"C","C48",0,0,0,0,1,0,1,0,0,0,0,2306,"master"
"muemmelmann",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,2255,"master"
"mandre",4,3,1,0,"A","A02",0,0,0,0,4,3,1,0,0.75,0,0.75,2113,"titanium"
"ss96",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,2083,"titanium"
"dmitriy_duyun",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,2281,"master"
"amazo",1,0,1,0,"C","C77",0,0,0,0,1,0,1,0,0,0,0,2015,"titanium"
"chessgoals",2,0,2,0,"B","B06",0,0,0,0,2,0,2,0,0,0,0,1426,"silver"
"per1966",1,1,0,0,"D","D35",1,1,0,0,2,2,0,0,1,1,1,1719,"gold"
"saviter",19,7,11,1,"B","B32",19,9,10,0,38,16,21,1,0.36842105,0.47368421,0.42105263,1689,"gold"
"gdf1981",1,1,0,0,"B","B21",1,1,0,0,2,2,0,0,1,1,1,1672,"gold"
"ilkerk",1,1,0,0,"D","D30",1,1,0,0,2,2,0,0,1,1,1,1687,"gold"
"robertao",1,0,1,0,"B","B30",0,0,0,0,1,0,1,0,0,0,0,1648,"gold"
"odrim",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1648,"gold"
"marinaldodelphi",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1696,"gold"
"mhamed_basti",2,1,1,0,"C","C55",1,1,0,0,3,2,1,0,0.5,1,0.66666667,1766,"gold"
"andyfi",2,1,1,0,"D","D00",1,0,1,0,3,1,2,0,0.5,0,0.33333333,1496,"silver"
"cris36",2,0,2,0,"A","A00",1,0,1,0,3,0,3,0,0,0,0,1605,"gold"
"fagnervalenca",1,0,1,0,"C","C46",0,0,0,0,1,0,1,0,0,0,0,1702,"gold"
"evianwahter",2,1,0,1,"B","B32",1,0,1,0,3,1,1,1,0.5,0,0.33333333,1514,"silver"
"alenea",1,1,0,0,"C","C55",0,0,0,0,1,1,0,0,1,0,1,1453,"silver"
"wolf80",1,0,1,0,"C","C45",0,0,0,0,1,0,1,0,0,0,0,1854,"platinum"
"leps000",1,0,1,0,"C","C62",1,0,1,0,2,0,2,0,0,0,0,1705,"gold"
"everest999",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1651,"gold"
"majorwarren",2,2,0,0,"B","B20",1,0,1,0,3,2,1,0,1,0,0.66666667,1706,"gold"
"taural",1,1,0,0,"D","D02",0,0,0,0,1,1,0,0,1,0,1,1758,"gold"
"sanmarcos",2,2,0,0,"A","A40",0,0,0,0,2,2,0,0,1,0,1,2334,"master"
"german276",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1680,"gold"
"niftyleopard",2,2,0,0,"A","A04",4,2,1,1,6,4,1,1,1,0.5,0.66666667,1774,"gold"
"torpeche",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1711,"gold"
"korbendallas",1,1,0,0,"A","A01",1,1,0,0,2,2,0,0,1,1,1,1713,"gold"
"martha",1,1,0,0,"A","A00",1,0,1,0,2,1,1,0,1,0,0.5,1677,"gold"
"ameenthedestroyer",1,0,1,0,"C","C64",0,0,0,0,1,0,1,0,0,0,0,1374,"bronze"
"samwmsrachel",1,1,0,0,"B","B07",5,1,2,2,6,2,2,2,1,0.2,0.33333333,1609,"gold"
"messi08",2,0,1,1,"C","C64",0,0,0,0,2,0,1,1,0,0,0,1564,"silver"
"ducksandcats",15,7,7,1,"B","B01",22,16,5,1,37,23,12,2,0.46666667,0.72727273,0.62162162,1821,"platinum"
"jak4",1,0,1,0,"D","D04",0,0,0,0,1,0,1,0,0,0,0,1512,"silver"
"duckduckcow",2,1,1,0,"B","B12",2,0,1,1,4,1,2,1,0.5,0,0.25,1832,"platinum"
"zdb",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"elnazjavaheri",1,1,0,0,"B","B13",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"mileadam",1,0,1,0,"B","B13",0,0,0,0,1,0,1,0,0,0,0,1877,"platinum"
"konst767",1,1,0,0,"B","B11",0,0,0,0,1,1,0,0,1,0,1,1902,"platinum"
"hammerheart",2,1,1,0,"B","B10",0,0,0,0,2,1,1,0,0.5,0,0.5,1824,"platinum"
"jesusarmy8",1,1,0,0,"B","B12",0,0,0,0,1,1,0,0,1,0,1,1548,"silver"
"invitado79",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1891,"platinum"
"slon11",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1876,"platinum"
"chess_pro_107",1,0,1,0,"D","D10",1,1,0,0,2,1,1,0,0,1,0.5,1922,"platinum"
"duckduckfrog",6,0,6,0,"A","A02",1,0,1,0,7,0,7,0,0,0,0,1527,"silver"
"mario455",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1660,"gold"
"johnsmith97",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1707,"gold"
"axela",2,0,1,1,"D","D12",0,0,0,0,2,0,1,1,0,0,0,1801,"platinum"
"bobbytal",1,0,1,0,"B","B01",1,0,1,0,2,0,2,0,0,0,0,1853,"platinum"
"trenujeme_sach",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1882,"platinum"
"wall-of-shields",2,0,2,0,"A","A20",3,2,1,0,5,2,3,0,0,0.66666667,0.4,1704,"gold"
"abolfazl1386",1,0,1,0,"D","D10",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"smartduckduckcow",1,1,0,0,"A","A00",7,6,0,1,8,7,0,1,1,0.85714286,0.875,1882,"platinum"
"sunwatair57",1,0,0,1,"D","D00",0,0,0,0,1,0,0,1,0,0,0,1923,"platinum"
"supermancito",1,0,1,0,"E","E59",1,0,1,0,2,0,2,0,0,0,0,1961,"platinum"
"christina-a-11",15,14,1,0,"C","C41",11,11,0,0,26,25,1,0,0.93333333,1,0.96153846,2215,"master"
"mouhieddine",2,0,2,0,"E","E14",3,0,3,0,5,0,5,0,0,0,0,1808,"platinum"
"joseph95",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1805,"platinum"
"elysiantri",1,0,1,0,"E","E20",1,1,0,0,2,1,1,0,0,1,0.5,2203,"master"
"philosophorum",1,0,1,0,"C","C42",1,0,1,0,2,0,2,0,0,0,0,2051,"titanium"
"yeaheatdick",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"canibalchess",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,2151,"titanium"
"radiz",1,0,1,0,"A","A45",0,0,0,0,1,0,1,0,0,0,0,2143,"titanium"
"valerioneto",1,0,1,0,"C","C42",1,0,1,0,2,0,2,0,0,0,0,1547,"silver"
"e_t123",1,0,1,0,"A","A28",1,0,1,0,2,0,2,0,0,0,0,1560,"silver"
"cookieblake",9,5,4,0,"B","C41",11,5,6,0,20,10,10,0,0.55555556,0.45454545,0.5,1541,"silver"
"pgcpgc",1,1,0,0,"B","B22",0,0,0,0,1,1,0,0,1,0,1,1567,"silver"
"resh77",1,0,1,0,"B","B20",0,0,0,0,1,0,1,0,0,0,0,1540,"silver"
"b12denis",1,0,1,0,"B","B52",1,0,1,0,2,0,2,0,0,0,0,1435,"silver"
"stefanelu",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1548,"silver"
"lance5500",26,19,7,0,"B","A40",15,12,3,0,41,31,10,0,0.73076923,0.8,0.75609756,2621,"master"
"renzo2008",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1432,"silver"
"burkhab",1,0,1,0,"B","B21",0,0,0,0,1,0,1,0,0,0,0,1369,"bronze"
"adrianovidiu1980",1,0,1,0,"B","B20",0,0,0,0,1,0,1,0,0,0,0,1553,"silver"
"gascarov",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1543,"silver"
"rosslund",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1519,"silver"
"mr_quantum",1,0,1,0,"D","D04",1,1,0,0,2,1,1,0,0,1,0.5,1529,"silver"
"abischabi",1,1,0,0,"A","A80",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"oldscout108",1,0,1,0,"B","B13",0,0,0,0,1,0,1,0,0,0,0,2105,"titanium"
"leeleeradio",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,813,"wood"
"mccheese",12,1,11,0,"B","D00",13,0,13,0,25,1,24,0,0.08333333,0,0.04,857,"wood"
"harrrr",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1478,"silver"
"tommmmmmmmmm",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1574,"silver"
"alonxo",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1186,"wood"
"beril2009",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1391,"bronze"
"bajablast",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1271,"bronze"
"timequake",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1203,"bronze"
"arthurmd",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"chondrolli",1,1,0,0,"B","B21",0,0,0,0,1,1,0,0,1,0,1,1331,"bronze"
"j_karlo",2,1,1,0,"B","B00",0,0,0,0,2,1,1,0,0.5,0,0.5,1266,"bronze"
"mauroduprat",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1214,"bronze"
"dlealgold",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1034,"wood"
"kingtotos",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1535,"silver"
"turkchessboy123",1,0,1,0,"B","B54",0,0,0,0,1,0,1,0,0,0,0,1795,"gold"
"arda2828",7,3,4,0,"C","B34",9,2,7,0,16,5,11,0,0.42857143,0.22222222,0.3125,1645,"gold"
"bugzzila",1,0,1,0,"A","A00",1,0,1,0,2,0,2,0,0,0,0,1458,"silver"
"tomerari",1,0,1,0,"B","B54",0,0,0,0,1,0,1,0,0,0,0,2102,"titanium"
"warera",2,0,2,0,"D","D30",2,0,2,0,4,0,4,0,0,0,0,1647,"gold"
"chesspurity",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"whiteduke",2,1,1,0,"B","B50",0,0,0,0,2,1,1,0,0.5,0,0.5,1554,"silver"
"ahuang",2,1,1,0,"C","C21",1,0,1,0,3,1,2,0,0.5,0,0.33333333,1500,"silver"
"endyron",1,1,0,0,"B","B22",0,0,0,0,1,1,0,0,1,0,1,1528,"silver"
"ryan_duan_2",1,0,1,0,"D","D02",1,0,1,0,2,0,2,0,0,0,0,1887,"platinum"
